committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812705,28A,EB275023,1645706,IND,INDIVIDUAL,,,"HUNDT, ROBERT",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,REFUND OF CONTRIBUTION,,,2022-09-09 0:00:00,200,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,HUNDT,ROBERT,,10,Refunds of Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,SUNNYVALE,94089,REFUNDS,,2022,SB,4111820221630373150,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812705,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163145,23,EB277058,1670394,CCM,CAMPAIGN COMMITTEE,C00640003,C00640003,MIKIE SHERRILL FOR CONGRESS,NJ,MIKIE SHERRILL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,500,H,HOUSE,11,H8NJ11142,"SHERRILL, MIKIE",MIKIE,SHERRILL,,,,NJ,NEW JERSEY,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,MONTCLAIR,7043,CONTRIBUTIONS,,2022,SB,4011320231698158891,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163145,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163148,23,EB277054,1670394,CCM,CAMPAIGN COMMITTEE,C00384057,C00384057,STAND WITH SANCHEZ,MD,STAND WITH SANCHEZ,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,500,H,HOUSE,38,H2CA39078,"SANCHEZ, LINDA",LINDA,SANCHEZ,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,GAITHERSBURG,20883,CONTRIBUTIONS,,2022,SB,4011320231698158901,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163148,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898937,23,EB261651,1565374,CCM,CAMPAIGN COMMITTEE,C00313510,C00313510,PASCRELL FOR CONGRESS,NJ,PASCRELL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-17 0:00:00,500,H,HOUSE,9,H6NJ08118,"PASCRELL, WILLIAM",WILLIAM,PASCRELL,,,,NJ,NEW JERSEY,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,TEANECK,7666,CONTRIBUTIONS,,2022,SB,4020920221406090887,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898937,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M4,202204209500165292,23,EB267081,1589497,CCM,CAMPAIGN COMMITTEE,C00575209,C00575209,ANGIE CRAIG FOR CONGRESS,MN,ANGIE CRAIG FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-03-31 0:00:00,500,H,HOUSE,2,H6MN02131,"CRAIG, ANGIE",ANGIE,CRAIG,,,,MN,MINNESOTA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-29 3:36:20,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4042020221470986753,EAGAN,55122,CONTRIBUTIONS,,2022,SB,4042820221473211127,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500165292,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M6,202206209515160112,23,EB269782,1604479,CCM,CAMPAIGN COMMITTEE,C00327023,C00327023,SCHAKOWSKY FOR CONGRESS,IL,SCHAKOWSKY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-05-25 0:00:00,500,H,HOUSE,9,H8IL09067,"SCHAKOWSKY, JAN",JAN,SCHAKOWSKY,,,,IL,ILLINOIS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-24 3:36:18,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4062020221530402539,EVANSTON,60204,CONTRIBUTIONS,,2022,SB,4062320221531152998,https://docquery.fec.gov/cgi-bin/fecimg/?202206209515160112,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405895,23,EB270458,1618184,CCM,CAMPAIGN COMMITTEE,C00327023,C00327023,SCHAKOWSKY FOR CONGRESS,IL,SCHAKOWSKY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-09 0:00:00,500,H,HOUSE,9,H8IL09067,"SCHAKOWSKY, JAN",JAN,SCHAKOWSKY,,,,IL,ILLINOIS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,EVANSTON,60204,CONTRIBUTIONS,,2022,SB,4080120221553733617,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405895,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M8,202208199525645404,23,EB271767,1626103,CCM,CAMPAIGN COMMITTEE,C00573758,C00573758,VAN HOLLEN FOR SENATE,MD,VAN HOLLEN FOR SENATE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-07-01 0:00:00,500,S,SENATE,,S6MD03441,"HOLLEN, CHRIS VAN",CHRIS VAN,HOLLEN,,,,MD,MARYLAND,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-24 3:36:06,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4081920221565480612,KENSINGTON,20895,CONTRIBUTIONS,,2022,SB,4082320221565974187,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525645404,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812693,23,EB275026,1645706,CCM,CAMPAIGN COMMITTEE,C00459099,C00459099,DELBENE FOR CONGRESS,WA,DELBENE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-09-16 0:00:00,500,H,HOUSE,1,H0WA08046,"DELBENE, SUZAN",SUZAN,DELBENE,,,,WA,WASHINGTON,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,KIRKLAND,98083,CONTRIBUTIONS,,2022,SB,4111820221630373116,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812693,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,12G,202210279543173661,23,EB276380,1653958,CCM,CAMPAIGN COMMITTEE,C00326363,C00326363,MIKE THOMPSON FOR CONGRESS,CA,MIKE THOMPSON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-07 0:00:00,500,H,HOUSE,4,H8CA01109,"THOMPSON, MIKE",MIKE,THOMPSON,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-01 4:06:58,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4102720221592348981,SACRAMENTO,95841,CONTRIBUTIONS,,2022,SB,4113020221632231595,https://docquery.fec.gov/cgi-bin/fecimg/?202210279543173661,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662303,23,EXPB260233,1552966,CCM,CAMPAIGN COMMITTEE,C00230482,C00230482,"GRASSLEY COMMITTEE, INC.",IA,"GRASSLEY COMMITTEE, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,500,S,SENATE,,S0IA00028,"GRASSLEY, CHARLES",CHARLES,GRASSLEY,,,,IA,IOWA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,DES MOINES,50304,CONTRIBUTIONS,,2022,SB,4122320211386555385,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662303,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M12,202112209474662303,23,EXPB260234,1552966,CCM,CAMPAIGN COMMITTEE,C00230482,C00230482,"GRASSLEY COMMITTEE, INC.",IA,"GRASSLEY COMMITTEE, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-11-19 0:00:00,500,S,SENATE,,S0IA00028,"GRASSLEY, CHARLES",CHARLES,GRASSLEY,,,,IA,IOWA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-23 6:14:27,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4122120211386231423,DES MOINES,50304,CONTRIBUTIONS,,2022,SB,4122320211386555386,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474662303,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M10,202210209537812705,28A,EB275024,1645706,IND,INDIVIDUAL,,,"TRINH, MICHAEL",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,PARTIAL REFUND OF CONTRIBUTION,,,2022-09-09 0:00:00,950,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-19 4:06:21,,,,0,TRINH,MICHAEL,,10,Refunds of Contributions,,,,,,,Q,C,B,F3X,4102020221589932878,SAN FRANCISCO,94105,REFUNDS,,2022,SB,4111820221630373151,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537812705,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163141,23,EB277060,1670394,CCM,CAMPAIGN COMMITTEE,C00701953,C00701953,ADRIANO ESPAILLAT FOR CONGRESS,NY,ADRIANO ESPAILLAT FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,13,H2NY13096,"ESPAILLAT, ADRIANO",ADRIANO,ESPAILLAT,,,,NY,NEW YORK,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,NEW YORK,10034,CONTRIBUTIONS,,2022,SB,4011320231698158878,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163141,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163142,23,EB277057,1670394,CCM,CAMPAIGN COMMITTEE,C00415331,C00415331,CLARKE FOR CONGRESS,NY,CLARKE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,9,H4NY11138,"CLARKE, YVETTE",YVETTE,CLARKE,,,,NY,NEW YORK,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,BROOKLYN,11225,CONTRIBUTIONS,,2022,SB,4011320231698158882,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163142,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163142,23,EB277051,1670394,CCM,CAMPAIGN COMMITTEE,C00385773,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,FL,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,25,H4FL20023,"SCHULTZ, DEBBIE WASSERMAN",DEBBIE WASSERMAN,SCHULTZ,,,,FL,FLORIDA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,WESTON,33326,CONTRIBUTIONS,,2022,SB,4011320231698158883,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163142,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163143,23,EB277056,1670394,CCM,CAMPAIGN COMMITTEE,C00536680,C00536680,HUFFMAN FOR CONGRESS,CA,HUFFMAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,2,H2CA06259,"HUFFMAN, JARED",JARED,HUFFMAN,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,PETALUMA,94953,CONTRIBUTIONS,,2022,SB,4011320231698158886,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163143,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163147,23,EB277063,1670394,CCM,CAMPAIGN COMMITTEE,C00308742,C00308742,SHERMAN FOR CONGRESS,CA,SHERMAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,32,H6CA24113,"SHERMAN, BRAD",BRAD,SHERMAN,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,LOS ANGELES,90017,CONTRIBUTIONS,,2022,SB,4011320231698158898,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163147,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163149,23,EB277062,1670394,CCM,CAMPAIGN COMMITTEE,C00657304,C00657304,STANTON FOR CONGRESS,AZ,STANTON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,4,H8AZ09040,"STANTON, GREG",GREG,STANTON,,,,AZ,ARIZONA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,PHOENIX,85018,CONTRIBUTIONS,,2022,SB,4011320231698158902,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163149,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163149,23,EB277061,1670394,CCM,CAMPAIGN COMMITTEE,C00502294,C00502294,SWALWELL FOR CONGRESS,CA,SWALWELL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-21 0:00:00,1000,H,HOUSE,14,H2CA15094,"SWALWELL, ERIC",ERIC,SWALWELL,,,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,DUBLIN,94568,CONTRIBUTIONS,,2022,SB,4011320231698158903,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163149,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163151,23,EB277087,1670394,CCM,CAMPAIGN COMMITTEE,C00506832,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,TX,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-28 0:00:00,1000,H,HOUSE,33,H2TX33073,"VEASEY, MARC",MARC,VEASEY,,,,TX,TEXAS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,FORT WORTH,76105,CONTRIBUTIONS,,2022,SB,4011320231698158909,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163151,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,30G,202212089550163151,23,EB277084,1670394,CCM,CAMPAIGN COMMITTEE,C00433391,C00433391,PINGREE FOR CONGRESS,ME,PINGREE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-10-28 0:00:00,1000,H,HOUSE,1,H8ME01120,"PINGREE, CHELLIE",CHELLIE,PINGREE,,,,ME,MAINE,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-14 3:36:41,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4120820221633586662,PORTLAND,4112,CONTRIBUTIONS,,2022,SB,4011320231698158910,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550163151,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898927,23,EB261657,1565374,CCM,CAMPAIGN COMMITTEE,C00577353,C00577353,BARRAGAN FOR CONGRESS,CA,BARRAGAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-10 0:00:00,1000,H,HOUSE,44,H6CA44103,"BARRAGAN, NANETTE",NANETTE,BARRAGAN,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,SAN PEDRO,90731,CONTRIBUTIONS,,2022,SB,4020920221406090857,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898927,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898927,23,EB261644,1565374,CCM,CAMPAIGN COMMITTEE,C00314575,C00314575,COLLINS FOR SENATOR,ME,COLLINS FOR SENATOR,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2026 CONTRIBUTION,,,2021-12-10 0:00:00,1000,S,SENATE,,S6ME00159,"COLLINS, SUSAN",SUSAN,COLLINS,,,,ME,MAINE,P2026,,PRIMARY,2026,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,BANGOR,4402,CONTRIBUTIONS,,2022,SB,4020920221406090858,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898927,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898928,23,EB261659,1565374,CCM,CAMPAIGN COMMITTEE,C00581074,C00581074,DARREN SOTO FOR CONGRESS,FL,DARREN SOTO FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-10 0:00:00,1000,H,HOUSE,9,H6FL09179,"SOTO, DARREN",DARREN,SOTO,,,,FL,FLORIDA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,KISSIMMEE,34742,CONTRIBUTIONS,,2022,SB,4020920221406090859,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898928,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898929,23,EB261645,1565374,CCM,CAMPAIGN COMMITTEE,C00459255,C00459255,"FRIENDS OF TODD YOUNG, INC.",IN,"FRIENDS OF TODD YOUNG, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-10 0:00:00,1000,S,SENATE,,S6IN00191,"YOUNG, TODD",TODD,YOUNG,,,,IN,INDIANA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,CARMEL,46082,CONTRIBUTIONS,,2022,SB,4020920221406090862,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898929,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898929,23,EB261646,1565374,CCM,CAMPAIGN COMMITTEE,C00495358,C00495358,KAINE FOR VIRIGNIA,VA,KAINE FOR VIRIGNIA,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2024 CONTRIBUTION,,,2021-12-10 0:00:00,1000,S,SENATE,,S2VA00142,"KAINE, TIM",TIM,KAINE,,,,VA,VIRGINIA,P2024,,PRIMARY,2024,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,ALEXANDRIA,22314,CONTRIBUTIONS,,2022,SB,4020920221406090864,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898929,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898930,23,EB261643,1565374,COM,OTHER COMMITTEE,C00492058,C00492058,LEADERSHIP AND ACCOUNTABILITY ARE NATIONAL KEYS PAC,OK,LEADERSHIP AND ACCOUNTABILITY ARE NATIONAL KEYS PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2021 CONTRIBUTION,,,2021-12-10 0:00:00,1000,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,BETHANY,73008,CONTRIBUTIONS,,2022,SB,4020920221406090866,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898930,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898931,23,EB261652,1565374,CCM,CAMPAIGN COMMITTEE,C00494856,C00494856,LOIS FRANKEL FOR CONGRESS,FL,LOIS FRANKEL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-10 0:00:00,1000,H,HOUSE,21,H2FL14053,"FRANKEL, LOIS",LOIS,FRANKEL,,,,FL,FLORIDA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,BOCA RATON,33481,CONTRIBUTIONS,,2022,SB,4020920221406090868,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898931,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898931,23,EB261658,1565374,CCM,CAMPAIGN COMMITTEE,C00450049,C00450049,PAUL TONKO FOR CONGRESS,NY,PAUL TONKO FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-10 0:00:00,1000,H,HOUSE,20,H8NY21203,"TONKO, PAUL",PAUL,TONKO,,,,NY,NEW YORK,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,ALBANY,12206,CONTRIBUTIONS,,2022,SB,4020920221406090869,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898931,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,YE,202201319485898931,23,EB261649,1565374,CCM,CAMPAIGN COMMITTEE,C00510461,C00510461,PETE AGUILAR FOR CONGRESS,CA,PETE AGUILAR FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-12-10 0:00:00,1000,H,HOUSE,33,H2CA31125,"AGUILAR, PETE",PETE,AGUILAR,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-10 3:35:39,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4013120221403741939,SAN BERNARDINO,92423,CONTRIBUTIONS,,2022,SB,4020920221406090870,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485898931,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
